Price,Area,MaintenanceStaff,Gymnasium,SwimmingPool,ClubHouse,CarParking,LiftAvailable,City,No_of_Bedrooms,Security,Children_playarea
64.6,994,0,1,0,1,0,1,Chennai,2,0,1
91.6,1409,0,1,0,1,0,1,Chennai,3,0,1
95.5,1469,0,1,0,1,0,1,Chennai,3,0,1
82.2,1265,0,1,0,1,0,1,Chennai,3,0,1
91.6,1409,0,1,0,1,0,1,Chennai,3,0,1
95.5,1469,0,1,0,1,0,1,Chennai,3,0,1
82.2,1265,0,1,0,1,0,1,Chennai,3,0,1
70.5,1085,0,0,0,0,0,0,Chennai,2,0,0
40.0,600,0,1,1,1,1,1,Chennai,1,1,1
83.5,1971,0,1,1,1,1,1,Chennai,3,1,1
72.5,1595,0,1,1,1,1,1,Chennai,3,1,1
114.0,1827,0,1,0,0,0,0,Chennai,4,1,0
80.4,1286,0,1,0,0,0,0,Chennai,2,1,0
88.8,1421,0,1,0,0,0,0,Chennai,2,1,0
99.6,1593,0,1,0,0,0,0,Chennai,3,1,0
95.5,1528,0,1,0,0,0,0,Chennai,3,1,0
93.9,1951,0,0,0,0,0,1,Chennai,4,1,0
94.0,1951,0,0,0,0,0,1,Chennai,4,0,0
65.0,1191,0,0,0,0,0,0,Chennai,3,0,0
35.8,591,0,1,1,0,1,0,Chennai,1,0,0
71.5,1180,0,1,1,0,1,0,Chennai,3,0,0
57.9,956,0,1,1,0,1,0,Chennai,2,0,0
39.8,657,0,1,1,0,1,0,Chennai,2,0,0
35.8,591,0,1,1,0,1,0,Chennai,1,0,0
71.5,1180,0,1,1,0,1,0,Chennai,3,0,0
57.9,956,0,1,1,0,1,0,Chennai,2,0,0
39.8,657,0,1,1,0,1,0,Chennai,2,0,0
41.6,1225,0,1,1,0,1,0,Chennai,3,1,1
41.6,1225,0,1,1,0,1,0,Chennai,3,1,1
33.2,977,0,1,1,0,1,0,Chennai,2,1,1
33.2,977,0,1,1,0,1,0,Chennai,2,1,1
69.5,900,0,0,0,0,1,1,Chennai,2,0,0
69.1,895,0,0,0,0,1,1,Chennai,2,0,0
67.6,875,0,0,0,0,1,1,Chennai,2,0,0
49.4,932,0,0,0,0,0,1,Chennai,2,1,0
108.0,1671,0,1,0,0,0,1,Chennai,3,1,1
84.9,1286,0,1,0,0,0,1,Chennai,2,1,1
101.0,1528,0,1,0,0,0,1,Chennai,3,1,1
68.4,875,0,0,0,0,0,1,Chennai,2,0,0
27.2,645,1,1,1,1,0,1,Chennai,2,1,1
46.0,1278,0,1,1,1,0,1,Chennai,2,0,0
61.4,1705,0,1,1,1,0,1,Chennai,3,0,0
43.9,1221,0,1,1,1,0,1,Chennai,2,0,0
57.1,1586,0,1,1,1,0,1,Chennai,3,0,0
62.0,1723,0,1,1,1,0,1,Chennai,3,0,0
55.0,1529,0,1,1,1,0,1,Chennai,3,0,0
44.5,1237,0,1,1,1,0,1,Chennai,2,0,0
60.0,1666,0,1,1,1,0,1,Chennai,3,0,0
96.6,1546,0,1,0,0,0,0,Chennai,3,1,0
90.8,1452,0,1,0,0,0,0,Chennai,2,1,0
96.9,1550,0,1,0,0,0,0,Chennai,3,1,0
95.0,1444,0,1,1,0,0,0,Chennai,3,1,1
95.0,1444,0,1,1,0,0,0,Chennai,3,1,1
101.0,1541,0,1,1,0,0,0,Chennai,3,1,1
101.0,1541,0,1,1,0,0,0,Chennai,3,1,1
92.0,1395,0,1,1,0,0,0,Chennai,3,1,1
92.0,1395,0,1,1,0,0,0,Chennai,3,1,1
475.0,2500,0,1,1,0,0,1,Chennai,3,0,0
210.0,1500,0,1,1,0,0,1,Chennai,3,0,0
294.0,2102,0,0,0,0,0,1,Chennai,3,0,0
220.0,2062,1,1,1,1,1,1,Chennai,3,1,1
336.0,2458,0,1,0,0,0,1,Chennai,3,0,0
220.0,2062,1,1,1,1,1,1,Chennai,3,1,1
285.0,2042,0,0,0,0,0,1,Chennai,3,0,0
210.0,2062,1,1,1,1,1,1,Chennai,3,1,1
155.0,1555,1,1,1,1,1,1,Chennai,2,1,1
64.0,1191,0,0,0,0,0,0,Chennai,3,0,0
375.0,2500,0,1,1,0,0,1,Chennai,3,1,1
650.0,3150,0,0,0,0,0,0,Chennai,4,0,0
650.0,3150,0,0,0,0,0,1,Chennai,4,0,0
29.8,540,0,0,0,0,0,0,Chennai,1,0,0
29.5,525,0,0,0,0,0,0,Chennai,1,0,0
280.0,1970,0,1,1,1,0,1,Chennai,3,0,1
30.1,550,0,0,0,0,0,0,Chennai,1,0,0
75.0,975,0,0,0,0,0,0,Chennai,2,0,0
450.0,3405,0,1,1,1,0,1,Chennai,4,0,1
549.0,3050,0,0,0,0,0,1,Chennai,3,0,1
556.0,2781,0,1,1,0,0,1,Chennai,4,0,0
469.0,2348,0,1,1,0,0,1,Chennai,3,0,0
325.0,2316,0,0,0,0,0,0,Chennai,3,0,0
40.6,945,0,0,0,0,0,1,Chennai,2,0,0
33.6,765,0,0,0,0,0,1,Chennai,1,0,0
32.9,765,0,0,0,0,0,1,Chennai,1,0,0
31.2,725,0,0,0,0,0,1,Chennai,1,0,0
590.0,2902,0,0,0,0,1,0,Chennai,3,0,0
590.0,2902,0,0,0,0,1,1,Chennai,3,0,0
72.0,1330,0,0,0,0,0,0,Chennai,3,0,0
64.0,1183,0,0,0,0,0,0,Chennai,3,0,0
66.0,697,0,0,0,0,0,0,Chennai,3,0,0
39.3,740,0,0,0,0,0,0,Chennai,2,0,0
47.3,900,0,0,0,0,0,0,Chennai,2,0,0
55.3,1060,0,0,0,0,0,0,Chennai,3,0,0
37.3,700,0,0,0,0,0,0,Chennai,2,0,0
40.3,760,0,0,0,0,0,0,Chennai,2,0,0
39.3,740,0,0,0,0,0,0,Chennai,2,0,0
25.4,500,0,0,0,0,0,0,Chennai,1,0,0
32.6,600,0,0,0,0,0,1,Chennai,1,0,0
33.5,640,0,0,0,0,0,0,Chennai,1,0,0
39.7,720,0,0,0,0,0,0,Chennai,2,0,0
29.8,590,0,0,0,0,0,0,Chennai,2,0,0
38.7,700,0,0,0,0,0,0,Chennai,2,0,0
25.4,500,0,0,0,0,0,0,Chennai,1,0,0
58.6,1090,0,0,0,0,0,0,Chennai,2,0,0
29.8,590,0,0,0,0,0,0,Chennai,2,0,0
37.3,700,0,0,0,0,0,0,Chennai,2,0,0
40.3,760,0,0,0,0,0,0,Chennai,2,0,0
39.3,740,0,0,0,0,0,0,Chennai,2,0,0
32.6,600,0,0,0,0,0,1,Chennai,1,0,0
73.7,1198,0,0,0,0,1,1,Chennai,2,0,0
242.0,1938,0,1,1,1,1,1,Chennai,3,1,0
65.9,1100,0,1,1,1,0,0,Chennai,2,0,0
561.0,2610,0,1,1,1,1,0,Chennai,3,1,1
526.0,2450,0,1,1,1,1,0,Chennai,3,1,1
757.0,3225,0,1,1,1,1,0,Chennai,4,1,1
484.0,2255,0,1,1,1,1,0,Chennai,3,1,1
1047.0,3810,0,1,1,1,1,0,Chennai,4,1,1
516.0,2400,0,1,1,1,1,0,Chennai,3,1,1
473.0,2200,0,1,1,1,1,0,Chennai,3,1,1
87.9,1307,0,1,1,1,1,0,Chennai,3,1,1
88.4,1314,0,1,1,1,1,0,Chennai,3,1,1
70.0,1027,0,1,1,1,1,0,Chennai,2,1,1
91.2,1358,0,1,1,1,1,0,Chennai,3,1,1
69.8,1024,0,1,1,1,1,0,Chennai,2,1,1
190.0,2686,0,1,1,1,1,0,Chennai,4,1,1
104.0,1561,0,1,1,1,1,0,Chennai,3,1,1
87.2,1296,0,1,1,1,1,0,Chennai,3,1,1
104.0,1566,0,1,1,1,1,0,Chennai,3,1,1
132.0,1829,0,1,1,1,1,0,Chennai,3,1,1
104.0,1564,0,1,1,1,1,0,Chennai,3,1,1
90.6,1348,0,1,1,1,1,0,Chennai,3,1,1
138.0,1944,0,1,1,1,1,0,Chennai,3,1,1
186.0,2630,0,1,1,1,1,0,Chennai,4,1,1
185.0,2616,0,1,1,1,1,0,Chennai,4,1,1
106.0,1599,0,1,1,1,1,0,Chennai,3,1,1
72.1,1173,0,0,0,0,1,1,Chennai,2,0,0
97.4,1584,0,0,0,0,1,1,Chennai,3,0,0
246.0,1970,0,1,1,1,1,1,Chennai,3,1,0
233.0,1871,0,1,1,1,1,1,Chennai,3,1,0
178.0,1431,0,1,1,1,1,1,Chennai,2,1,0
228.0,1831,0,1,1,1,1,1,Chennai,3,1,0
253.0,2394,0,1,1,1,0,1,Chennai,4,0,1
160.0,1517,0,1,1,1,0,1,Chennai,3,0,1
160.0,1516,0,1,1,1,0,1,Chennai,3,0,1
178.0,1685,0,1,1,1,0,1,Chennai,3,0,1
207.0,1954,0,1,1,1,0,1,Chennai,3,0,1
200.0,1888,0,1,1,1,0,1,Chennai,3,0,1
179.0,1695,0,1,1,1,0,1,Chennai,3,0,1
158.0,1496,0,1,1,1,0,1,Chennai,3,0,1
200.0,1891,0,1,1,1,0,1,Chennai,3,0,1
158.0,1495,0,1,1,1,0,1,Chennai,3,0,1
156.0,1474,0,1,1,1,0,1,Chennai,3,0,1
170.0,1611,0,1,1,1,0,1,Chennai,3,0,1
170.0,1610,0,1,1,1,0,1,Chennai,3,0,1
203.0,1923,0,1,1,1,0,1,Chennai,3,0,1
204.0,1925,0,1,1,1,0,1,Chennai,3,0,1
249.0,2350,0,1,1,1,0,1,Chennai,4,0,1
32.0,915,0,0,0,0,1,0,Chennai,2,1,0
32.0,915,0,0,0,0,1,1,Chennai,2,1,0
32.0,915,0,0,0,0,1,1,Chennai,2,1,0
89.0,1018,0,1,1,1,0,1,Chennai,2,1,1
54.0,913,0,1,1,1,1,1,Chennai,2,1,1
51.0,994,0,1,1,1,0,1,Chennai,2,0,1
65.0,734,0,1,1,0,1,0,Chennai,2,1,0
32.0,915,0,0,0,0,1,1,Chennai,2,1,0
33.8,965,0,0,0,0,0,1,Chennai,2,0,0
38.8,1110,0,0,0,0,1,1,Chennai,2,1,0
40.0,1062,0,0,0,0,0,1,Chennai,2,0,0
40.0,1062,0,0,0,0,0,0,Chennai,2,0,0
40.0,1062,0,0,0,0,0,1,Chennai,2,0,0
40.0,1062,0,0,0,0,0,0,Chennai,2,0,0
40.0,1062,0,0,0,0,0,1,Chennai,2,0,0
40.0,1062,0,0,0,0,0,0,Chennai,2,0,0
40.0,1062,0,0,0,0,0,1,Chennai,2,0,0
33.2,852,0,0,0,0,1,0,Chennai,2,0,0
30.6,786,0,0,0,0,1,0,Chennai,2,0,0
28.1,720,0,0,0,0,1,0,Chennai,2,0,0
32.8,840,0,0,0,0,1,0,Chennai,2,0,0
29.1,746,0,0,0,0,1,0,Chennai,2,0,0
30.5,782,0,0,0,0,1,0,Chennai,2,0,0
28.6,733,0,0,0,0,1,0,Chennai,2,0,0
82.2,1565,0,1,1,1,1,1,Chennai,2,1,1
67.0,1277,0,1,1,1,1,1,Chennai,2,1,1
92.8,1767,0,1,1,1,1,1,Chennai,3,1,1
101.0,1938,0,1,1,1,1,1,Chennai,3,1,1
137.0,2627,0,1,1,1,1,1,Chennai,3,1,1
169.0,3234,0,1,1,1,1,1,Chennai,3,1,1
106.0,2020,0,1,1,1,1,1,Chennai,3,1,1
71.1,1355,0,1,1,1,1,1,Chennai,2,1,1
86.0,1639,0,1,1,1,1,1,Chennai,2,1,1
97.6,1859,0,1,1,1,1,1,Chennai,3,1,1
92.3,1758,0,1,1,1,1,1,Chennai,3,1,1
121.0,1506,0,1,0,1,1,1,Chennai,3,1,1
116.0,1444,0,1,0,1,1,1,Chennai,3,1,1
102.0,1282,0,1,0,1,1,1,Chennai,3,1,1
97.4,1215,0,1,0,1,1,1,Chennai,2,1,1
117.0,1464,0,1,0,1,1,1,Chennai,3,1,1
78.7,965,0,1,0,1,1,1,Chennai,2,1,1
87.7,1100,0,1,0,1,1,1,Chennai,2,1,1
85.9,1068,0,1,0,1,1,1,Chennai,2,1,1
300.0,1975,0,1,1,1,0,1,Chennai,3,0,1
300.0,1975,0,1,1,1,0,1,Chennai,3,0,1
65.0,1024,0,1,1,1,0,1,Chennai,2,0,1
40.0,592,0,1,1,1,0,1,Chennai,1,0,1
90.0,1076,0,1,1,1,0,1,Chennai,2,0,1
40.0,1062,0,0,0,0,0,1,Chennai,2,0,0
40.0,1060,0,0,0,0,0,0,Chennai,2,0,0
75.0,1276,0,1,1,1,0,1,Chennai,2,0,1
64.0,984,0,1,0,1,0,1,Chennai,2,1,1
63.9,983,0,1,0,1,0,1,Chennai,2,1,1
63.9,983,0,1,0,1,0,1,Chennai,2,0,1
68.3,1051,0,1,0,1,0,1,Chennai,2,0,1
64.6,994,0,1,0,1,0,1,Chennai,2,1,1
66.4,1021,0,1,0,1,0,1,Chennai,2,0,1
62.6,963,0,1,0,1,0,1,Chennai,2,0,1
63.9,983,0,1,0,1,0,1,Chennai,2,0,1
65.6,1010,0,1,0,1,0,1,Chennai,2,0,1
69.5,1069,0,1,0,1,0,1,Chennai,2,0,1
64.6,994,0,1,0,1,0,1,Chennai,2,1,1
64.0,984,0,1,0,1,0,1,Chennai,2,1,1
66.4,1021,0,1,0,1,0,1,Chennai,2,0,1
64.6,994,0,1,0,1,0,1,Chennai,2,0,1
63.9,983,0,1,0,1,0,1,Chennai,2,1,1
75.7,1321,0,1,1,1,0,1,Chennai,2,1,1
27.2,639,0,0,1,1,0,1,Chennai,2,0,0
27.2,645,0,0,1,1,0,1,Chennai,2,0,0
35.0,750,0,0,0,0,0,0,Chennai,2,0,0
66.0,1002,0,1,1,1,0,1,Chennai,2,0,1
76.0,984,0,1,1,1,0,1,Chennai,2,0,1
59.8,1128,0,0,0,0,0,0,Chennai,3,0,0
59.0,1123,0,0,0,0,0,0,Chennai,3,0,0
46.0,880,0,0,0,0,0,0,Chennai,2,0,0
57.0,1080,0,0,0,0,0,0,Chennai,3,0,0
57.0,1080,0,0,0,0,0,0,Chennai,3,0,0
42.0,809,0,0,0,0,0,0,Chennai,2,0,0
58.6,1058,0,0,0,0,0,0,Chennai,3,0,0
61.4,1116,0,0,0,0,0,0,Chennai,3,0,0
64.8,1222,0,0,0,0,0,0,Chennai,3,0,0
37.4,871,0,0,0,0,0,1,Chennai,2,0,0
28.5,750,0,0,0,0,0,0,Chennai,1,0,0
31.7,835,0,0,0,0,0,0,Chennai,2,0,0
37.4,871,0,0,0,0,0,0,Chennai,2,0,0
47.1,984,0,0,0,0,0,1,Chennai,2,0,0
30.9,884,0,0,0,0,0,0,Chennai,2,0,0
39.6,920,0,0,0,0,0,1,Chennai,2,0,0
28.8,600,0,0,0,0,0,1,Chennai,1,0,0
37.4,871,0,0,0,0,0,1,Chennai,2,0,0
39.6,920,0,0,0,0,0,1,Chennai,2,0,0
27.4,638,0,0,0,0,0,1,Chennai,1,0,0
33.6,885,0,0,0,0,0,0,Chennai,2,0,0
24.7,706,0,0,0,0,0,0,Chennai,2,0,0
28.5,750,0,0,0,0,0,0,Chennai,1,0,0
31.7,835,0,0,0,0,0,0,Chennai,2,0,0
32.0,841,0,0,0,0,0,0,Chennai,2,0,0
39.6,920,0,0,0,0,0,1,Chennai,2,0,0
49.9,1160,0,0,0,0,0,1,Chennai,2,0,0
20.9,550,0,0,0,0,0,0,Chennai,1,0,0
32.5,805,0,0,0,0,0,0,Chennai,2,0,0
33.0,809,0,0,0,0,0,0,Chennai,2,0,0
82.1,1439,0,1,1,1,0,1,Chennai,3,1,1
38.9,614,0,1,1,1,0,1,Chennai,2,1,1
107.0,1909,0,1,1,1,0,1,Chennai,4,1,1
64.3,1092,0,0,0,0,0,0,Chennai,3,0,0
46.2,797,0,0,0,0,0,1,Chennai,2,0,0
45.1,778,0,0,0,0,0,1,Chennai,2,0,0
47.3,816,0,0,0,0,0,0,Chennai,2,0,0
47.3,816,0,0,0,0,0,1,Chennai,2,0,0
47.3,816,0,0,0,0,0,1,Chennai,2,0,0
45.1,778,0,0,0,0,0,1,Chennai,2,0,0
34.2,835,0,0,0,0,0,1,Chennai,2,0,0
34.6,845,0,0,0,0,0,1,Chennai,2,0,0
50.6,1220,0,0,0,0,0,1,Chennai,3,0,0
34.6,845,0,0,0,0,0,1,Chennai,2,0,0
65.0,1159,0,1,1,1,0,1,Chennai,2,0,1
65.0,1159,0,1,1,1,0,1,Chennai,2,0,1
65.0,1131,0,1,1,1,0,1,Chennai,2,1,1
40.1,1056,0,0,0,0,0,1,Chennai,3,0,0
56.5,1255,0,0,0,0,0,1,Chennai,3,0,0
45.4,1010,0,0,0,0,0,1,Chennai,2,0,0
38.8,862,0,0,0,0,0,1,Chennai,2,0,0
38.8,862,0,0,0,0,0,0,Chennai,2,0,0
24.2,636,0,0,0,0,0,1,Chennai,2,0,0
22.5,411,0,1,1,0,0,0,Chennai,1,0,1
25.8,472,0,1,1,0,0,0,Chennai,1,0,1
39.3,622,0,1,1,1,0,1,Chennai,2,1,1
96.4,1691,0,1,1,1,0,1,Chennai,3,1,1
66.2,1138,0,1,1,1,0,1,Chennai,2,1,1
98.6,1569,0,1,1,0,1,1,Chennai,3,1,1
75.3,1208,0,1,1,0,1,1,Chennai,2,1,1
81.6,1316,0,1,1,0,1,1,Chennai,2,1,1
100.0,1647,0,1,1,0,1,1,Chennai,3,1,1
76.5,1229,0,1,1,0,1,1,Chennai,2,1,1
99.2,1618,0,1,1,0,1,1,Chennai,3,1,1
76.4,1227,0,1,1,0,1,1,Chennai,2,1,1
80.0,1288,0,1,1,0,1,1,Chennai,2,1,1
80.8,1302,0,1,1,0,1,1,Chennai,2,1,1
74.8,1200,0,1,1,0,1,1,Chennai,2,1,1
76.6,1231,0,1,1,0,1,1,Chennai,2,1,1
76.6,1230,0,1,1,0,1,1,Chennai,2,1,1
80.8,1302,0,1,1,0,1,1,Chennai,2,1,1
40.0,738,0,1,1,0,0,0,Chennai,2,0,1
28.9,528,0,1,1,0,0,0,Chennai,1,0,1
20.8,379,0,1,1,0,0,0,Chennai,1,0,1
77.0,1414,0,1,1,0,0,0,Chennai,3,0,1
52.6,960,0,1,1,0,0,0,Chennai,2,0,1
47.9,875,0,1,1,0,0,0,Chennai,2,0,1
78.0,1428,0,1,1,0,0,0,Chennai,3,0,1
41.9,765,0,1,1,0,0,0,Chennai,2,0,1
40.0,748,0,1,1,0,0,0,Chennai,2,0,1
125.0,1500,0,1,1,1,1,1,Chennai,3,1,1
90.9,1298,0,0,0,0,0,1,Chennai,3,0,0
80.4,1149,0,0,0,0,0,0,Chennai,3,0,0
80.4,1149,0,0,0,0,0,1,Chennai,3,0,0
74.8,1068,0,0,0,0,0,0,Chennai,2,0,0
74.8,1068,0,0,0,0,0,1,Chennai,2,0,0
65.9,899,0,0,0,0,0,1,Chennai,2,0,0
45.2,1078,0,0,0,0,0,1,Chennai,3,0,0
38.1,905,0,0,0,0,0,1,Chennai,2,0,0
36.2,882,0,0,0,0,0,1,Chennai,2,0,0
32.8,775,0,0,0,0,0,1,Chennai,2,0,0
52.4,1201,0,0,0,0,0,1,Chennai,3,0,0
45.6,1039,0,0,0,0,0,1,Chennai,2,0,0
42.8,971,0,0,0,0,0,1,Chennai,2,0,0
38.8,899,0,0,0,0,0,1,Chennai,2,0,0
34.8,781,0,0,0,0,0,1,Chennai,2,0,0
154.0,1100,0,0,0,0,0,1,Chennai,3,0,0
73.4,1266,0,0,0,0,0,1,Chennai,3,0,0
58.0,1000,0,0,0,0,0,1,Chennai,2,0,0
56.9,981,0,0,0,0,0,1,Chennai,2,0,0
58.7,1223,0,0,0,0,0,1,Chennai,3,0,0
51.4,1071,0,0,0,0,0,1,Chennai,3,0,0
47.8,955,0,0,0,0,0,1,Chennai,2,0,0
45.2,900,0,0,0,0,0,1,Chennai,2,0,0
40.8,851,0,0,0,0,0,1,Chennai,2,0,0
22.7,530,0,0,0,0,0,1,Chennai,1,0,0
90.9,1298,0,0,0,0,0,1,Chennai,3,0,0
80.4,1149,0,0,0,0,0,0,Chennai,3,0,0
80.4,1149,0,0,0,0,0,1,Chennai,3,0,0
74.8,1068,0,0,0,0,0,0,Chennai,2,0,0
74.8,1068,0,0,0,0,0,1,Chennai,2,0,0
65.9,899,0,0,0,0,0,1,Chennai,2,0,0
45.2,1078,0,0,0,0,0,1,Chennai,3,0,0
38.1,905,0,0,0,0,0,1,Chennai,2,0,0
36.2,882,0,0,0,0,0,1,Chennai,2,0,0
32.8,775,0,0,0,0,0,1,Chennai,2,0,0
52.4,1201,0,0,0,0,0,1,Chennai,3,0,0
45.6,1039,0,0,0,0,0,1,Chennai,2,0,0
42.8,971,0,0,0,0,0,1,Chennai,2,0,0
38.8,899,0,0,0,0,0,1,Chennai,2,0,0
34.8,781,0,0,0,0,0,1,Chennai,2,0,0
74.5,1300,0,0,0,0,0,1,Chennai,3,0,0
71.3,1260,0,0,0,0,0,1,Chennai,3,0,0
60.9,1107,0,0,0,0,0,1,Chennai,3,0,0
52.0,1200,0,1,0,0,0,0,Chennai,3,0,1
40.0,954,0,1,0,0,0,1,Chennai,2,0,1
45.0,954,0,1,0,0,0,1,Chennai,2,0,1
50.0,954,0,1,0,0,0,1,Chennai,2,0,1
63.4,1320,0,0,0,0,0,1,Chennai,3,0,0
63.4,1320,0,0,0,0,0,1,Chennai,3,0,0
53.8,1135,0,0,0,0,0,1,Chennai,3,0,0
24.3,495,0,0,0,0,0,1,Chennai,1,0,0
46.3,960,0,0,0,0,0,1,Chennai,2,0,0
40.7,830,0,0,0,0,0,1,Chennai,2,0,0
37.9,765,0,0,0,0,0,1,Chennai,2,0,0
50.9,1020,0,0,0,0,0,1,Chennai,2,0,0
49.6,990,0,0,0,0,0,1,Chennai,2,0,0
64.0,1310,0,0,0,0,0,1,Chennai,3,0,0
65.3,1340,0,0,0,0,0,1,Chennai,3,0,0
51.5,952,0,0,0,0,0,1,Chennai,2,0,0
68.0,1270,0,0,0,0,0,1,Chennai,3,0,0
71.2,1330,0,0,0,0,0,1,Chennai,3,0,0
67.0,1250,0,0,0,0,0,1,Chennai,3,0,0
60.1,1020,0,0,0,0,0,1,Chennai,2,0,0
55.2,950,0,0,0,0,0,1,Chennai,2,0,0
53.4,880,0,0,0,0,0,1,Chennai,2,0,0
53.5,990,0,0,0,0,0,0,Chennai,2,0,0
53.5,990,0,0,0,0,0,0,Chennai,2,0,0
49.8,920,0,0,0,0,0,1,Chennai,2,0,0
52.4,970,0,0,0,0,0,1,Chennai,2,0,0
48.4,945,0,0,0,0,0,1,Chennai,2,0,0
51.3,1068,0,0,0,0,0,0,Chennai,2,0,0
92.0,1260,0,0,0,0,0,0,Chennai,3,0,0
41.7,843,0,0,0,0,0,0,Chennai,2,0,0
46.1,932,0,0,0,0,0,0,Chennai,2,0,0
49.5,1000,0,0,0,0,0,0,Chennai,2,0,0
60.1,1020,0,0,0,0,0,1,Chennai,2,0,0
55.2,950,0,0,0,0,0,1,Chennai,2,0,0
53.4,880,0,0,0,0,0,1,Chennai,2,0,0
92.0,1260,0,0,0,0,0,0,Chennai,3,0,0
41.7,843,0,0,0,0,0,0,Chennai,2,0,0
46.1,932,0,0,0,0,0,0,Chennai,2,0,0
49.5,1000,0,0,0,0,0,0,Chennai,2,0,0
54.4,1100,0,0,0,0,0,0,Chennai,3,0,0
41.7,859,0,0,0,0,0,0,Chennai,2,0,0
46.9,965,0,0,0,0,0,0,Chennai,2,0,0
60.8,1266,0,0,0,0,0,0,Chennai,3,0,0
51.3,950,0,0,0,0,0,0,Chennai,2,0,0
48.6,900,0,0,0,0,0,0,Chennai,2,0,0
42.6,860,0,0,0,0,0,0,Chennai,2,0,0
43.6,880,0,0,0,0,0,0,Chennai,2,0,0
44.9,1020,0,0,0,0,0,0,Chennai,2,0,0
55.4,1260,0,0,0,0,0,0,Chennai,3,0,0
50.2,930,0,0,0,0,0,0,Chennai,2,0,0
40.7,925,0,0,0,0,0,0,Chennai,2,0,0
38.3,870,0,0,0,0,0,0,Chennai,2,0,0
39.5,869,0,0,0,0,0,0,Chennai,2,0,0
47.2,983,0,0,0,0,0,0,Chennai,2,0,0
51.2,1066,0,0,0,0,0,0,Chennai,2,0,0
41.4,900,0,0,0,0,0,0,Chennai,2,0,0
41.8,870,0,0,0,0,0,0,Chennai,2,0,0
42.9,975,0,0,0,0,0,0,Chennai,2,0,0
38.9,884,0,0,0,0,0,0,Chennai,2,0,0
71.3,1150,0,0,0,0,0,0,Chennai,3,0,0
48.0,975,0,0,0,0,0,1,Chennai,2,0,0
48.0,975,0,0,0,0,0,1,Chennai,2,0,0
44.0,879,0,0,0,0,0,1,Chennai,2,0,0
33.7,732,0,0,0,0,0,0,Chennai,2,0,0
43.0,884,0,0,0,0,1,1,Chennai,2,1,0
32.2,700,0,0,0,0,0,0,Chennai,2,0,0
59.2,1048,0,0,0,0,0,1,Chennai,3,0,0
54.6,1200,0,0,0,0,0,0,Chennai,3,0,0
43.0,945,0,0,0,0,0,0,Chennai,2,0,0
54.6,1200,0,0,0,0,0,0,Chennai,3,0,0
44.7,983,0,0,0,0,0,0,Chennai,2,0,0
48.5,1066,0,0,0,0,0,0,Chennai,3,0,0
51.8,942,0,0,0,0,0,0,Chennai,2,0,0
43.7,795,0,0,0,0,0,0,Chennai,2,0,0
40.9,865,0,0,0,0,0,0,Chennai,2,0,0
60.3,1277,0,0,0,0,0,0,Chennai,3,0,0
50.4,1066,0,0,0,0,0,0,Chennai,2,0,0
49.3,896,0,0,0,0,0,0,Chennai,2,0,0
38.0,800,0,0,0,0,0,0,Chennai,2,0,0
46.8,985,0,0,0,0,0,0,Chennai,2,0,0
69.6,1266,0,0,0,0,0,0,Chennai,3,0,0
52.0,1100,0,0,0,0,0,0,Chennai,3,0,0
60.5,1100,0,0,0,0,0,0,Chennai,3,0,0
41.1,865,0,0,0,0,0,0,Chennai,2,0,0
61.8,1300,0,0,0,0,0,0,Chennai,3,0,0
52.0,1100,0,0,0,0,0,0,Chennai,3,0,0
37.8,800,0,0,0,0,0,0,Chennai,2,0,0
40.9,865,0,0,0,0,0,0,Chennai,2,0,0
60.3,1277,0,0,0,0,0,0,Chennai,3,0,0
41.1,865,0,0,0,0,0,0,Chennai,2,0,0
38.0,800,0,0,0,0,0,0,Chennai,2,0,0
37.2,783,0,0,0,0,0,0,Chennai,2,0,0
28.5,600,0,0,0,0,0,0,Chennai,1,0,0
61.8,1300,0,0,0,0,0,0,Chennai,3,0,0
57.0,1200,0,0,0,0,0,0,Chennai,3,0,0
52.2,1100,0,0,0,0,0,0,Chennai,3,0,0
46.8,985,0,0,0,0,0,0,Chennai,2,0,0
44.8,943,0,0,0,0,0,0,Chennai,2,0,0
41.1,865,0,0,0,0,0,0,Chennai,2,0,0
42.2,888,0,0,0,0,0,0,Chennai,2,0,0
61.8,1300,0,0,0,0,0,0,Chennai,3,0,0
46.8,985,0,0,0,0,0,0,Chennai,2,0,0
195.0,1566,0,0,0,0,0,1,Chennai,3,0,0
45.0,954,1,1,0,0,1,1,Chennai,2,0,1
63.0,1363,1,1,0,0,1,1,Chennai,3,0,1
50.0,1225,0,1,1,1,0,1,Chennai,3,0,1
40.0,970,0,1,1,1,1,1,Chennai,2,1,1
40.0,983,0,1,1,1,0,1,Chennai,2,0,1
40.0,977,0,1,1,1,0,1,Chennai,2,0,1
45.0,1089,0,1,1,1,0,1,Chennai,3,0,1
40.0,976,0,1,1,1,0,1,Chennai,2,0,1
62.4,1040,0,0,0,0,0,1,Chennai,2,0,0
40.4,1010,0,0,0,0,0,1,Chennai,2,0,0
40.0,1040,0,0,0,0,0,0,Chennai,2,0,0
33.4,835,0,0,0,0,0,1,Chennai,2,0,0
190.0,1550,0,0,0,0,0,0,Chennai,3,0,0
56.1,935,0,0,0,0,0,0,Chennai,2,0,0
46.5,940,0,0,0,0,0,1,Chennai,2,0,1
49.7,1004,0,0,0,0,0,1,Chennai,2,0,1
